SUBNO,TRT,INTC1C5,INTC2,INTC3,INTC4,AET1,AET2,AET3,AET4,AET5,UET1,UET2,UET3,UET4,UET5,AHT1,AHT2,AHT3,AHT4,AHT5,UHT1,UHT2,UHT3,UHT4,UHT5,ASC1,ASC2,ASC3,ASC4,ASC5,USC1,USC2,USC3,USC4,USC5,EF1,EF2,EF3,EF4,EF5,HF1,HF2,HF3,HF4,HF5
10,r4,NA,8.5,NA,11,NA,1655.82,NA,1630.74,NA,NA,1619.25,NA,1628.56,NA,NA,1671.48,NA,1626.46,NA,NA,1753.62,NA,1773.27,NA,NA,72.14,NA,55.98,NA,NA,123.57,NA,86.73,NA,NA,269.71,NA,241.98,NA,NA,434.92,NA,431.32,NA
10,t6,NA,9.5,NA,12,NA,,NA,1602.69,NA,NA,NA,NA,1623.71,NA,NA,NA,NA,1615.97,NA,NA,,NA,1777.6,NA,NA,NA,NA,53.21,NA,NA,NA,NA,83.95,NA,NA,,NA,151.14,NA,NA,,NA,416.95,NA
10,r6,NA,10,NA,13,NA,1652.31,NA,1638.54,NA,NA,1614.43,NA,1623.75,NA,NA,1670.43,NA,1630.89,NA,NA,1743.7,NA,1771.85,NA,NA,67.65,NA,50.16,NA,NA,111.5,NA,81.95,NA,NA,261.69,NA,272.08,NA,NA,396.99,NA,411.82,NA
10,p1,6.5,11,8,14,1729.64,1648.86,1755.25,1681.01,1722.13,1626.75,1607.83,1679.03,1613.94,1662,1655.51,1652.5,1661.07,1657.62,1485.37,1747.56,1728.93,1755.76,1768.64,1606.13,37.02,61.87,74,141.34,53.95,81.35,102.5,87.73,202.1,100.43,1072.26,253.49,169.94,279.07,120.15,231.01,348.27,323.67,428.62,149.1
10,p2,11.5,16,13,19,1719.68,1642.73,1742.53,1683.68,1731.23,1616.41,1590.52,1658.49,1604.79,1695.63,1622.52,1628.68,1649.36,1694.89,1542.72,1722.11,1679.01,1698.15,1771.9,1601.78,34.32,58.2,64.26,261.63,31.93,76.56,91.52,76.63,259.99,65.38,858.55,266.87,162.99,301.25,111.84,191.51,252.81,254.22,369.45,67.04
10,p3,16.5,21,18,24,1711.6,1633.89,1731.4,1694.95,1728.58,1608.45,1576.19,1646.44,1610.41,1694.85,1613.22,1582.55,1640,1694.47,1553.08,1719.74,1648.16,1676.02,1759.43,1561.56,33.01,52.16,60.81,242.41,30.75,73.98,83.86,71.87,221.4,65.37,783.08,251.4,178.27,239.17,108.16,211.71,146.17,306.07,352.57,87.18
10,p4,21.5,26,23,29,1703.48,1623.79,1724.26,1667.98,1724.02,1600.19,1559.37,1639.06,1616.17,1690.18,1606.79,1556.28,1621.71,1638.47,1568.9,1713.73,1621.78,1637.06,1751.66,1583.62,31.88,47.1,58.86,254.94,30.2,71.76,79.96,69.18,228.73,65.01,672.25,286.13,170.26,209.54,106.03,220.71,122.79,301.23,342.46,97.35
10,p5,26.5,31,28,34,1697.29,1618.48,1717.35,1629.73,1720.94,1594.68,1560.25,1630.56,1604.8,1687.01,1622.5,1551.88,1612.17,1748.36,1578.56,1731.61,1610.52,1706.34,1706.73,1551.57,31.69,43.92,57.59,217.13,30.27,71.09,76.89,67.35,186.49,64.76,572.98,265.72,177.35,187.73,106.01,235.88,157.41,310.98,277.4,86
10,p6,31.5,36,33,39,1691.72,1613.89,1714.41,1655.61,1718.97,1588.43,1560.97,1625.23,1596.81,1687.73,1616.55,1553.16,1595.28,1720.99,1602.56,1727.12,1602.84,1707.09,1706.85,1636.47,31.34,42.36,56.58,114.06,30.91,69.52,74.36,65.91,127.21,64.71,490.4,262.8,168.58,142.37,114.69,227.6,117.67,264.38,223.97,217.08
10,p7,36.5,41,38,44,1685.95,1611.66,1711.22,1649.42,1713.52,1584.72,1562.53,1620.21,1590.68,1688.71,1622.46,1543.5,1616.09,1669.56,1678.31,1727.48,1598.36,1691.69,1682.9,1666.34,31.1,41.03,54.96,64.52,31.15,69.68,72.88,63.67,92.4,65.88,446.4,270.74,172.82,123.71,116.69,252.07,118.19,286.04,133.12,265.76
10,p8,41.5,46,43,49,1682.41,1607.82,1707.35,1638.68,1717.84,1580.28,1561.15,1612.57,1583.12,1688.79,1645.02,1540.97,1602.06,1634.08,1723.72,1743.34,1617.66,1689.86,1666.63,1615.87,31.48,40.16,53.99,51.49,31.72,68.87,72.43,63.84,78.65,67.21,413.32,278.32,172.16,122.79,103.47,271.57,121.22,334.66,136,153.32
10,p9,46.5,51,48,54,1679.24,1603.1,1703.83,1629.49,1719.76,1574.21,1561.6,1602.99,1574.96,1688.98,1670.78,1549.68,1603.01,1617.95,1724.21,1756.49,1617.66,1662.08,1656.69,1667.6,32.15,39.84,53.29,45.69,31.67,70.82,71.61,64.61,71.74,66.34,383.37,261.11,149.35,122.17,99.12,329.99,158.25,254.05,130.98,146.9
10,p10,51.5,56,53,59,1675.6,1600.76,1698.58,1621.95,NA,1570.97,1559.7,1597.56,1570.75,NA,1702.6,1550.01,1670.13,1607.42,NA,1769.77,1619.44,1624.57,1648.01,NA,33.79,39.46,50.76,41.98,NA,72.47,71.22,62.13,67.41,NA,369.23,258.8,143.94,125.76,NA,313.26,140.25,224.84,136.9,NA
10,p11,56.5,61,58,64,1669.66,1597.62,1690.87,1620.98,NA,1568.66,1558.36,1589.39,1570.89,NA,1676.22,1565.02,NA,1599.75,NA,1753.65,1636.94,1610.98,1641.74,NA,33.33,39.47,49.48,39.29,NA,71.9,73.24,60.86,64.33,NA,348.66,261.04,163.06,NA,NA,313.45,215.46,247.19,144.43,NA
10,p12,61.5,66,63,69,NA,NA,NA,1611.9,NA,NA,1550.02,NA,1566.72,NA,NA,1644.11,NA,1608.4,NA,NA,1679.71,NA,1645.19,NA,NA,43.96,NA,38.32,NA,NA,NA,NA,62.74,NA,NA,NA,NA,NA,NA,NA,309.58,NA,206.87,NA
11,bl,0,0,0,0,1748.88,1804.21,1700.58,1728.61,1751.67,1741.45,1766.08,1671.53,1722.07,1736.19,1782.79,1735.72,1934.77,1681.56,1862.07,1783.26,1878.16,1669.17,1752.99,1827.81,104.34,93.99,106.07,74.81,142.05,93.28,98.46,97.42,78.83,151.47,163.48,196.53,110.7,96.6,144.13,445.32,338,190.89,386.08,636.58
11,t1,2,2,2,2,1730.26,1783.33,1690.73,1738.5,1725.13,1730.86,1761.86,1665.12,1713.02,1729.21,1778.85,1701.06,1851.45,1651.31,1855.07,1785.8,1867.13,1655.56,1770.85,1822.09,106.97,132.36,256.05,116.14,142.85,100.37,141.87,256.37,140.22,147.97,277.1,204.86,201.4,97.59,97.73,426.54,343.88,278.4,504.25,475.24
11,r1,2.5,2.5,3,3,1722.83,1752.29,1684.66,1728.45,1724.83,1729.91,1767.07,1659.28,1712.48,1723.43,1781.21,1661,1870.85,1638.96,1860.26,1785.46,1870.28,1663.25,1784.53,1819.45,120.43,177.29,115.08,154.09,220.07,107.48,187.09,335.44,166.6,196.91,178.64,131.55,104.15,100.1,138.29,454.11,385.44,300.42,492.82,563.13
11,t2,3.5,3.5,4,4,1714,1740.28,1667.91,1726.3,1669.37,1728.57,1771.55,1657.45,1706.46,1719.13,1779.28,1644.68,1834.03,1623.01,1853.36,1798.2,1880.07,1662.03,1782.77,1821.87,156.37,275.3,382.34,206.88,252.13,126.77,315.71,417.38,237.47,199.08,352.61,321.87,202.34,72.89,89.56,462.63,442.71,330.25,352.71,439.93
11,r2,4,4,5,5,1713.04,1732.99,1666.48,1721.09,1700.47,1725.48,1775.88,1654.16,1703.53,1714.02,1791.6,1641.75,1842.76,1617.19,1849.49,1799.43,1891.07,1679.37,1773.39,1807.39,125.82,231.32,89.8,121.44,234.25,109.87,265.37,332.33,147.13,193.22,148.52,134.6,88.43,73.72,127.44,481,353.26,262.41,389.69,475.78
11,t3,5,5,6,6,1704.8,1723.07,1659.94,1724.37,1664.04,1721.46,1777.5,1651.9,1701.66,1713.74,1780.19,1629.38,1818.35,1615.38,1831.5,1800.56,1892.63,1664.72,1766.62,1800.19,119.9,148.13,285.01,102.53,207.24,101.95,179.21,324.37,119.72,170.12,368.18,281.33,195.55,74.49,95.62,477.44,326.64,245.53,426.98,488.04
11,r3,5.5,5.5,7,7,1707.23,1729.11,1659.92,1710.12,1704.02,1718.28,1778.91,1645.1,1696.96,1711.55,1796.23,1626.31,1857.47,1625.63,1843.38,1790.7,1897.63,1668.99,1774.65,1804.83,110.3,115.45,83.54,92.41,201.74,97.35,148.54,270.65,100.84,163.47,130.65,133.73,100.65,78.31,123.89,423.93,399.41,278.85,483.26,530.65
11,t4,NA,6.5,NA,8,NA,1714.3,NA,1713.06,NA,NA,1779.19,NA,1693.16,NA,NA,1636.78,NA,1625.31,NA,NA,1902.2,NA,1776.58,NA,NA,115.32,NA,95.88,NA,NA,147.08,NA,95.08,NA,NA,273.4,NA,74.65,NA,NA,463.36,NA,487.93,NA
11,r4,NA,7,NA,9,NA,1711.35,NA,1699.2,NA,NA,1780.19,NA,1691.29,NA,NA,1633.57,NA,1624.77,NA,NA,1907.32,NA,1774.96,NA,NA,102.4,NA,104.38,NA,NA,140.83,NA,94.99,NA,NA,127.98,NA,74.9,NA,NA,363.1,NA,455.13,NA
11,t5,NA,8,NA,10,NA,1705.68,NA,1704.26,NA,NA,1780.92,NA,1687.78,NA,NA,1627.91,NA,1652.2,NA,NA,1907.27,NA,1778.03,NA,NA,149.94,NA,110.88,NA,NA,200.12,NA,96.45,NA,NA,299.76,NA,69.37,NA,NA,461.79,NA,489.05,NA
11,r4,NA,8.5,NA,11,NA,1704.57,NA,1689.84,NA,NA,1782.13,NA,1684.81,NA,NA,1651.44,NA,1679.96,NA,NA,1910.72,NA,1767.1,NA,NA,137.75,NA,87.54,NA,NA,174.54,NA,85.69,NA,NA,122.49,NA,80.81,NA,NA,381.49,NA,490.11,NA
11,t6,NA,9.5,NA,12,NA,1689.81,NA,1698.18,NA,NA,1782.02,NA,1680.45,NA,NA,1648.96,NA,1692.14,NA,NA,1911.49,NA,1769.28,NA,NA,127.78,NA,79.25,NA,NA,160.98,NA,79.14,NA,NA,210.44,NA,72.69,NA,NA,440.08,NA,387.05,NA
11,r6,NA,10,NA,13,NA,1744.31,NA,1684.12,NA,NA,1781.59,NA,1680.04,NA,NA,1703.46,NA,1725.94,NA,NA,1899.07,NA,1750.65,NA,NA,188.93,NA,71.99,NA,NA,217.52,NA,75.98,NA,NA,156.52,NA,73.01,NA,NA,369.42,NA,499.88,NA
11,p1,6.5,11,8,14,1693.08,1749.43,1631.84,1663.72,1689.78,1715.17,1770.62,1638.41,1672.8,1701.41,1792.49,1739.04,1898.91,1762.34,1852.43,1772.57,1889.1,1641.23,1748.89,1820.06,97.27,104.58,77.53,116.14,133.01,85.75,129.21,130.78,71.13,128.28,116.6,136.85,94.91,66.82,112.87,365.47,362.17,140.18,402.56,524.65
11,p2,11.5,16,13,19,1677.1,1752.43,1613.03,1650.78,1674.57,1703.37,1762.62,1627.93,1661.06,1679.96,1766.59,1727.54,1900.93,1735.49,1797.91,1717.3,1863.93,1606.66,1719.86,1770.8,87.03,88.72,74.26,68.94,112.05,76.86,108.4,93.77,64.12,104.74,113.12,135.6,96.79,68.67,105.38,247.42,288.5,179.48,297.44,320.58
11,p3,16.5,21,18,24,1661.98,1754.71,1595.94,1638.34,1665.1,1690.94,1758.35,1617.64,1649.25,1664.29,1722.12,1740.75,1898.48,1692.16,1753.22,1653.21,1859.45,1591.03,1688.12,1735.85,78.86,85.22,71.54,58.28,100.5,70.79,104.71,85.94,58.8,94.39,110.09,135.13,88.63,65.5,102.32,163.76,287.7,121.36,221.3,354.6
11,p4,21.5,26,23,29,1649.01,1755.63,1582.45,1626.87,1647.41,1680.16,1755.11,1603.58,1641.33,1647.27,1684.88,1786.19,1891.31,1644.31,1741.27,1608.44,1858.56,1568.73,1643.73,1730.82,72.12,83.11,70.28,59.31,94.93,66.22,100.98,79.33,67.33,87.34,106.38,139.21,87.59,66.24,97.69,113.27,293.79,137.08,189.63,329.55
11,p5,26.5,31,28,34,1639.79,1758.83,1575.86,1618.21,1631.49,1669.35,1753.47,1594.73,1635.29,1630.03,1659.43,1817.45,1876.76,1600.37,1720.14,1578.28,1859.38,1554.05,1592.35,1716.25,67.69,82.87,70.17,53.21,88.93,62.75,99.1,75.88,55.92,81.42,107.83,143.17,88.6,59.37,99.03,147.56,302.31,142.73,129.54,341.89
11,p6,31.5,36,33,39,1631.71,1764.13,1564.23,1608.4,1613.76,1658.42,1753.77,1585.04,1627.41,1611.63,1650.71,1843.18,1870.97,1562.94,1714.16,1567.81,1870.2,1537.49,1548.08,1694.36,64.79,83.36,69.6,50.21,82.47,60.69,98.56,73.53,50.37,74.17,105.19,143.87,84.47,60.58,99.85,149.8,325.24,161.53,121.46,372.19
11,p7,36.5,41,38,44,1632.21,1767.36,1558.71,1599.23,1603.41,1654.8,1752.74,1577.43,1619.38,1603.51,1663.69,1852.3,1869.82,1530.06,1780.27,1577.84,1872.02,1545.81,1520.89,1740.87,64.94,82.91,319.29,48.1,83.37,61.42,97.4,71.7,48.32,75.15,108.75,146.67,82.11,61.04,97.78,214.79,310.61,172,142.95,408.79
11,p8,41.5,46,43,49,1627.19,1770.1,1566.87,1591.74,1596.3,1648.52,1752.7,1573.65,1612.11,1597.32,1655.26,1863.52,1875.53,1516.14,1810.71,1560.79,1878.28,1541.64,1516.46,1764.59,63.68,83.62,295.79,47.13,83.83,58.57,100.9,69.78,46.77,76.35,106.39,158.52,81.2,59.58,97.39,147.88,369.75,126.18,166.35,472.05
11,p9,46.5,51,48,54,1611.47,1773.22,1566.51,1584.67,1592.1,1640.16,1753.2,1571.12,1604.91,1592.43,1641.72,1882.93,1874.2,1514.25,1773.91,1541.52,1892.6,1540.18,1527.52,1752.27,61.43,83.24,245.56,46.62,81.77,56.45,100.98,69.68,46.02,74.98,102.74,143.26,79.97,59.43,101.34,147.92,378.34,141.95,192.62,354.49
11,p10,51.5,56,53,59,1591.49,1776.14,1565.77,1578.05,1586.53,1630.49,1752.36,1567.4,1598.24,1581.29,1620.15,1885.12,1875.97,1479.36,1735.98,1519.88,1890.51,1607.36,1507.54,1720.91,59.99,81.74,75.82,45.71,78.61,54.88,97.88,77.8,44.33,70.9,103.31,147.65,83.43,61.57,99.46,125.47,383.91,216.86,163.02,356.69
11,p11,56.5,61,58,64,1577.86,1779.43,NA,1570.16,1578.64,1620.66,1752.79,NA,1592.14,1563.37,1610.14,1888.34,1868.52,1470.67,1731.94,1509.83,1890.96,NA,1536.95,1715.58,58.66,81.04,NA,45.23,76.39,54.4,98.27,NA,45.72,70.28,111.51,168.35,NA,65.44,96.82,210.83,382.09,NA,289.09,389.42
11,p12,61.5,66,63,69,1570.75,1783.23,NA,NA,NA,1612.18,1758.05,NA,NA,NA,1690.15,1896.23,1895.11,NA,NA,1616.37,1896.04,NA,NA,NA,63.05,95.44,NA,62.81,NA,57.78,141.35,NA,NA,NA,101.82,191.58,NA,NA,NA,266.32,408.17,NA,NA,NA
12,bl,0,0,0,0,1727.04,1764.21,1800.04,1736.01,1686.67,1656.87,1731.29,1719.64,1653.38,1647.91,1904.89,1970.13,1831.03,1613.45,1686.67,1782,1784.33,1955.16,1694.98,1720.73,423.04,206.47,146.03,194.72,139.57,366.31,410.79,489.17,128.87,172.85,533.18,627.97,487.25,373.21,228.11,362,471.73,664.26,393.81,485.91
12,t1,2,2,2,2,1719.7,1756.73,1759.68,1746.25,1688.59,1645.85,1722.84,1720.45,1640.6,1650.23,1841.33,1862.54,1828.66,1621.13,1688.59,1780,1785.44,1885.76,1729.34,1734.82,583.31,706.9,261.01,371.48,191.23,594.71,876.38,615.85,324.73,181.9,364,320.46,273.1,175.56,368.84,339.98,473.36,600.11,373.74,455.21
12,r1,2.5,2.5,3,3,1716.68,1712.92,1749.06,1731.37,1690.27,1649.08,1725.12,1721.59,1649.16,1646.63,1795.59,1810,1836.83,1618.57,1690.27,1853.62,1897.62,1928.63,1725.25,1804.21,629.74,717.61,436.87,447.39,398.14,623.15,922.64,791.19,364.03,274.54,277.42,197.78,214.83,497.52,273.28,285.77,481.25,596.61,520.12,493.92
12,t2,3.5,3.5,4,4,1710.01,1734.18,1724.99,1723.15,1692.84,1643.44,1723.41,1719.73,1641.29,1645.09,1759.28,1779.92,1829.11,1566.43,1692.84,1816.91,1847.24,1884.18,1740.96,1790.83,553.58,652.56,543.57,433.58,483.96,567.07,926.54,1081.08,374.12,301.81,490.36,355.71,286.9,156.67,259.3,343.33,443.3,593.12,316.7,533.62
12,r2,4,4,5,5,1723.26,1700.28,1739.01,1726.11,1686.87,1641.01,1723.14,1721.36,1636.12,1643.8,1766.75,1764.96,1847.23,1579.94,1686.87,1859.81,1801.67,1887.45,1720.57,1837.18,544.53,557.26,502.57,455.58,487.64,523.58,892,1122.42,367.42,307.27,239.45,173.46,210.71,594.18,256.82,267.2,403.64,576.39,424.13,434.37
12,t3,5,5,6,6,1715.1,1715.69,1713.54,1720.37,1704.94,1646.99,1720.68,1717.79,1631.91,1642.68,1749.08,1738.13,1828.36,1544.39,1704.94,1831.92,1780.83,1878.54,1718.92,1817.94,536.26,638.42,596.64,476.24,518.68,490.13,932.77,1223.06,360.37,309.08,369.87,345.95,295.25,117.91,262.29,373.23,406.76,640.41,236.07,485.02
12,r3,5.5,5.5,7,7,1716.92,1709.4,1737.11,1716.44,1674.4,1642.68,1723.51,1716.73,1635.85,1638.86,1751.23,1733.02,1859.57,1561.81,1674.4,1848.86,1884.41,1841.96,1686.44,1851.16,509.18,635.89,658.41,480.66,514.74,435.86,883.5,1300.32,335.96,326.12,253.44,167.4,395.83,174.7,283.25,308.24,391.77,573.96,337.13,370.76
12,t4,NA,6.5,NA,8,NA,1726.42,NA,1706.48,NA,NA,1721.57,NA,1634.35,NA,NA,1704.98,NA,1508.75,NA,NA,1827.82,NA,1678.74,NA,NA,575.12,NA,489.95,NA,NA,909.77,NA,321.3,NA,NA,368.73,NA,116.94,NA,NA,390.51,NA,223.46,NA
12,r4,NA,7,NA,9,NA,1698.61,NA,1714.67,NA,NA,1719.64,NA,1632.41,NA,NA,1718.66,NA,1525.87,NA,NA,1877.05,NA,1655.73,NA,NA,576.17,NA,455.73,NA,NA,844.94,NA,309.96,NA,NA,171.11,NA,542.95,NA,NA,381.69,NA,319.24,NA
12,t5,NA,8,NA,10,NA,1720.52,NA,1700.51,NA,NA,1718.04,NA,1627.88,NA,NA,1699.76,NA,1488.01,NA,NA,1829.07,NA,1659.09,NA,NA,541.11,NA,438.63,NA,NA,864.45,NA,353.78,NA,NA,289.05,NA,95.1,NA,NA,402.47,NA,192.67,NA
12,r4,NA,8.5,NA,11,NA,1707.28,NA,1710.12,NA,NA,1718.02,NA,1636.19,NA,NA,1712.61,NA,1516.64,NA,NA,1885.73,NA,1645.9,NA,NA,511.79,NA,430.59,NA,NA,798.58,NA,353.41,NA,NA,169.33,NA,157.95,NA,NA,362.42,NA,296.72,NA
12,t6,NA,9.5,NA,12,NA,1718.45,NA,1693.69,NA,NA,1717.01,NA,1625.25,NA,NA,1691.07,NA,1467.87,NA,NA,1833.17,NA,1649.94,NA,NA,569.31,NA,410.66,NA,NA,820.93,NA,320.13,NA,NA,293.82,NA,105.24,NA,NA,404.79,NA,166.26,NA
12,r6,NA,10,NA,13,NA,1704.77,NA,1702.85,NA,NA,1715.02,NA,1631,NA,NA,1700.62,NA,1504.23,NA,NA,1885.89,NA,1636.8,NA,NA,627.52,NA,399.5,NA,NA,848.8,NA,316.3,NA,NA,180.41,NA,121.3,NA,NA,416.17,NA,327.84,NA
12,p1,6.5,11,8,14,1725.08,1719.38,1782.41,1697.88,1685.2,1637.8,1712.97,1715.28,1619.6,1630.52,1750.7,1734.39,1863.96,1534.48,1685.2,1901.96,1953.52,1867.52,1632.17,1877.06,391.19,438.05,402.89,422.25,302.65,345.43,636.6,988.39,302.49,256.19,501.23,174.81,365.67,399.02,321.5,280.26,438.07,526.56,182.58,278.11
12,p2,11.5,16,13,19,1722.2,1720.83,1790.36,1695.71,1682.74,1629.75,1707.64,1715.2,1606.21,1618.42,1762.34,1767.2,1824.08,1528.13,1682.74,1886.04,1956.7,1888.83,1599.57,1885.57,301.44,401.2,148.15,266.95,175.12,338.16,584.17,649.97,172.95,161.92,522.92,192.04,367.36,440.59,290.1,298.42,417.62,572.32,169.47,211.18
12,p3,16.5,21,18,24,1715.92,1718.71,1788.65,1687.55,1677.1,1618.35,1708.25,1716.16,1597.76,1608.17,1754.95,1748.35,1821.55,1523.95,1677.1,1778.13,1948.33,1886.51,1587.81,1886.05,516.13,447.61,151.5,217.8,156.67,539.29,661.72,592.77,145.87,156.58,345.77,194.74,359.29,447.81,272.38,297.08,387.1,540.91,172.84,182.04
12,p4,21.5,26,23,29,1715.39,1725.29,1786.35,1676.61,1668.48,1603.98,1700.03,1715.68,1594.42,1601.53,1742.33,1713.53,1803.22,1564.94,1668.48,1776.61,1916.25,1880.75,1657.96,1885.51,457.11,522.27,114.02,218.43,143.9,424.32,808.64,525.24,137.67,172.37,327.19,315.28,355.93,368.32,254.94,281.62,320.15,443.11,331.56,191.11
12,p5,26.5,31,28,34,1712.23,1715.05,1784.63,1670.29,1662.5,1596.68,1695.93,1714.33,1589.63,1596.57,1783.08,1681.25,1819.97,1575.92,1662.5,1811.55,1922.93,1873.61,1678.97,1882.65,334.13,294.25,93.16,191.46,131.04,330.72,576.49,521.24,119.73,158.8,307.62,260.14,378.32,304.35,252.74,311.21,265.53,357.82,161.13,180.46
12,p6,31.5,36,33,39,1705.36,1708.17,1782.7,1663.51,1657.84,1588.42,1690.11,1713.44,1581.86,1589.89,1730.93,1641.03,1834.7,1554.85,1657.84,1778.48,1916.25,1873.6,1628.87,1876.5,199.7,189.68,83.74,173.95,127.53,250.71,480.9,512.59,108.9,149.52,295.38,232.84,409.73,325.84,253.01,213.87,214.1,399.62,154.63,155.09
12,p7,36.5,41,38,44,1697.94,1701.2,1781.72,1655.81,1654.04,1583.21,1683.8,1713.07,1576.02,1585.76,1693.93,1616.99,1806.19,1524.13,1654.04,1753.61,1910.57,1876.75,1608.14,1869.58,173.69,163.83,84.47,161.62,115.43,222.51,444.19,485.64,102.13,146.86,283.71,251.61,406.44,358.29,247.19,197.36,239.69,421.87,129.84,189.77
12,p8,41.5,46,43,49,1690.93,1686.23,1779.84,1646.12,1650.29,1575.94,1683.38,1711.99,1567.53,1579.52,1670.63,1642.91,1810.04,1512.63,1650.29,1742.26,1847.9,1883.44,1594.61,1867.13,143.64,285.07,90.55,209.79,108.64,204.39,524.6,453.23,137.95,147.7,257.58,296.94,374.47,517.04,244.8,178.92,197.67,439.53,187.85,156.42
12,p9,46.5,51,48,54,1686.76,1677.13,1774.72,1655.74,1641.05,1569.6,1683.24,1711.43,1566.61,1574.02,1657.16,1633.93,1781.1,1475.36,1641.05,1732.91,1748.61,1882.03,1609.36,1861.22,126.4,207.53,84.94,266.27,128.23,184.41,432.15,449.37,191.52,170.8,272.39,401.09,205.5,504.22,226.6,182.04,219.36,435.06,122.69,166.7
12,p10,51.5,56,53,59,1680.2,1671.57,1774.88,1652.47,1631.6,1567.17,1691.4,1711.52,1576.99,1565.38,1652.6,1649.96,1751.42,1471.91,1631.6,1727.08,1767.15,1875.8,1601.85,1851.81,121.53,168.35,80.21,306,279.05,166.01,386.44,445.61,218.5,288.16,283.06,354.86,216.02,681.07,253.38,177.8,249.58,433.75,113.35,136.48
12,p11,56.5,61,58,64,1676.76,1672.27,1779.31,1651.31,1625.8,1570.85,1694.19,1711.42,1586.5,1561.03,1661.26,1644.94,1736.92,1463.84,1625.8,1729.02,1757.15,1874.78,1605.25,1708.23,130.75,142.51,81.03,286.14,465.24,167.49,366.94,434.19,203.95,485.93,303.45,342.68,342.13,429.84,243.56,198.16,188.8,428.28,97.53,125.47
12,p12,61.5,66,63,69,1673.62,1669.1,1792.53,1651.16,1621.02,1576.97,1694.38,1713.25,1589.53,1558.02,1827.08,1628.77,1733.8,1470.89,1621.02,1678.48,1736.06,1889.84,1612.71,1617.95,281.15,124.45,165.6,336.11,414.87,288.36,341.8,562.33,235.89,424,307.14,360.42,514.55,350.22,210.59,168.01,171.88,538.05,111.25,113.23
13,bl,0,0,0,0,1776.79,1808.62,1816.63,1729.1,1791.29,1689.08,1753.62,1754.39,1700.89,1709.01,1813.21,1785.89,1882.68,1608.04,1712.25,1781.99,1795.27,1826.43,1658.54,1826.22,259.94,NA,492.55,211.52,322.62,296.24,334.53,555.52,357.92,317.64,118.12,250.3,139.63,138.3,108.26,398.5,NA,458.05,287.94,335.85
13,t1,2,2,2,2,1741.77,1798.03,1771.25,1714.67,1785.18,1680.88,1745.16,1752.19,1700.85,1702.64,1807.86,1775.59,1850.69,1644.38,1725.34,1777.29,1766.48,1831.96,1694.61,1813.75,764.37,NA,680.64,498.38,588.25,811.41,594.17,652.55,568.1,425.5,372.76,441.26,314.79,171.24,159.1,375.98,NA,444.82,186.82,250.26
13,r1,2.5,2.5,3,3,1757.46,1794.62,1776.69,1711.5,1787.61,1675.48,1742.31,1745.27,1701.56,1701.9,1798.96,1782.43,1873.99,1638.64,1730.02,1771.11,1774.28,1845.72,1665.85,1790.33,596.81,NA,506.95,410.29,526.18,676.43,572.02,537.24,583.4,442.14,104.07,217.88,126.95,162.4,156.48,379.15,NA,485,213.01,229.97
13,t2,3.5,3.5,4,4,1736.17,1792.7,1747.98,1686.54,1786.93,1673.29,1743.33,1740.19,1698.41,1700.37,1783.91,1766.96,1860.16,1616.53,1713.65,1765.91,1762.52,1843.99,1643.23,1775.36,639.95,NA,575.44,423.56,486.82,751.11,564.35,590.83,517.36,437.68,330.88,383.39,356.6,85,140.21,427.06,NA,441.73,269.27,306.98
13,r2,4,4,5,5,1735.77,1781.75,1763.06,1697.64,1773.24,1675.22,1742.06,1730.32,1697.14,1696.81,1777.83,1777.14,1877.11,1630.67,1717.92,1772.37,1816.52,1819.06,1628.25,1774.81,494.91,NA,540.4,356.06,403.56,660.61,578.16,526.77,521.99,418.09,123.19,253.33,133.22,166.52,158.79,436.52,NA,474.46,196.8,279.97
13,t3,5,5,6,6,1704.3,1790.22,1743.09,1683.86,1777.53,1670.59,1740.91,1728.73,1693.19,1696.28,1768.13,1771.52,1868.33,1624.04,1705.09,1779,1782.22,1821.43,1628.56,1766.92,562.64,NA,539.64,394.17,452.09,772.25,531.54,575.4,493.28,411.25,356.45,389.93,372.08,98.64,113.03,406.14,NA,398.76,344.82,280.59
13,r3,5.5,5.5,7,7,1728.76,1782.07,1751.88,1699.7,1769.75,1673.85,1742.51,1727.83,1691.95,1696.26,1765.12,1775.86,1877.53,1649.02,1710.44,1778.75,1791.99,1817.05,1640.31,1762.19,453.45,NA,527.53,357.78,401.56,735.92,493.49,549.55,523.76,394.33,119.06,235.51,170.08,165.31,162.29,373.38,NA,466.01,162.16,215.38
13,t4,NA,6.5,NA,8,NA,1786.42,NA,1674.48,NA,NA,1738.95,NA,1691,NA,NA,1760.85,NA,1629.39,NA,NA,1760.04,NA,1634.35,NA,NA,NA,NA,408.53,NA,NA,513.09,NA,499.37,NA,NA,501.99,NA,85.54,NA,NA,NA,NA,282.93,NA
13,r4,NA,7,NA,9,NA,1776.08,NA,1707.19,NA,NA,1739.37,NA,1691.15,NA,NA,1765.09,NA,1634.52,NA,NA,1788.74,NA,1624.1,NA,NA,NA,NA,280.14,NA,NA,532.9,NA,509.91,NA,NA,213.75,NA,158.31,NA,NA,NA,NA,199.03,NA
